t_rel,state_stamp,x,y,z,vx,vy,vz
8.791447,1783675227.799791,3.110286,3.238846,1.139840,1.645137,0.646370,-0.656422
8.803303,1783675227.808842,3.126255,3.246456,1.133622,1.635027,0.605901,-0.653854
8.815264,1783675227.820513,3.142363,3.253890,1.127357,1.626284,0.567032,-0.650262
8.827041,1783675227.828835,3.158404,3.261296,1.121193,1.617601,0.531289,-0.645230
8.838925,1783675227.840016,3.174672,3.268821,1.115001,1.610649,0.499537,-0.639965
8.850827,1783675227.860693,3.206897,3.282203,1.102860,1.594139,0.431958,-0.624719
8.862682,1783675227.870710,3.222954,3.288556,1.096932,1.585012,0.399677,-0.615228
8.874596,1783675227.881894,3.238973,3.294965,1.091155,1.575248,0.370357,-0.604632
8.886468,1783675227.892016,3.256653,3.301240,1.084775,1.563801,0.334920,-0.592711
8.898379,1783675227.901912,3.272542,3.306883,1.079198,1.551390,0.304619,-0.580527
8.910234,1783675227.919827,3.305265,3.317634,1.068021,1.518669,0.239854,-0.553113
8.922117,1783675227.930505,3.320651,3.322480,1.062923,1.500728,0.210022,-0.540036
8.934010,1783675227.939831,3.335834,3.327061,1.057978,1.480931,0.180024,-0.526944
8.945858,1783675227.950927,3.350783,3.331034,1.053123,1.459052,0.147334,-0.514141
8.957817,1783675227.960835,3.365555,3.335396,1.048522,1.436226,0.118935,-0.501099
8.969680,1783675227.970489,3.380079,3.339136,1.043996,1.411653,0.087593,-0.488407
8.981721,1783675227.989826,3.411703,3.345744,1.034130,1.356379,0.012137,-0.463256
8.993721,1783675228.000393,3.425770,3.349194,1.030009,1.330905,-0.016722,-0.450973
9.005894,1783675228.009718,3.439985,3.351936,1.025760,1.307104,-0.049143,-0.440140
9.017859,1783675228.021688,3.454498,3.355324,1.021633,1.287175,-0.075186,-0.429764
9.029634,1783675228.031639,3.468950,3.357287,1.017340,1.267455,-0.109708,-0.420305
9.041752,1783675228.051739,3.497985,3.360317,1.008916,1.233772,-0.178905,-0.401366
9.054479,1783675228.063738,3.512860,3.361958,1.004862,1.222518,-0.208812,-0.392100
9.066227,1783675228.063738,3.512860,3.361958,1.004862,1.222518,-0.208812,-0.392100
9.078563,1783675228.084825,3.542116,3.362528,0.996876,1.200679,-0.280641,-0.372721
9.088629,1783675228.095677,3.558302,3.361644,0.992510,1.191256,-0.324106,-0.362289
9.099713,1783675228.105661,3.572730,3.360390,0.988756,1.182263,-0.363667,-0.351832
9.108629,1783675228.117939,3.589666,3.358429,0.984562,1.170610,-0.410583,-0.337714
9.118629,1783675228.126695,3.603827,3.356122,0.981157,1.161884,-0.451557,-0.325826
9.128616,1783675228.137934,3.618113,3.353532,0.977925,1.154687,-0.491749,-0.313518
9.138674,1783675228.137934,3.618113,3.353532,0.977925,1.154687,-0.491749,-0.313518
9.148657,1783675228.159012,3.636659,3.351065,0.974400,1.157306,-0.531074,-0.299109
9.161100,1783675228.168647,3.650070,3.347169,0.971677,1.144746,-0.575015,-0.284459
9.173574,1783675228.178722,3.663870,3.342963,0.969128,1.135225,-0.618365,-0.270143
9.184319,1783675228.187824,3.677473,3.337103,0.966496,1.113361,-0.672417,-0.253391
9.194416,1783675228.199517,3.691486,3.331027,0.964127,1.094890,-0.724609,-0.237135
9.204484,1783675228.208991,3.704130,3.325040,0.962183,1.077696,-0.772710,-0.222522
9.214486,1783675228.217927,3.717150,3.317427,0.960139,1.052595,-0.830145,-0.207158
9.224474,1783675228.232523,3.729160,3.310270,0.958542,1.031775,-0.881163,-0.193489
9.235466,1783675228.242699,3.740894,3.302464,0.957082,1.009680,-0.934043,-0.180649
9.250351,1783675228.253503,3.753390,3.292931,0.955568,0.983379,-0.995520,-0.167920
9.261423,1783675228.263523,3.764372,3.283897,0.954386,0.958264,-1.050765,-0.156862
9.270447,1783675228.272679,3.774922,3.274078,0.953262,0.931402,-1.108455,-0.146908
9.280473,1783675228.283510,3.785147,3.263858,0.952293,0.904124,-1.165644,-0.137394
9.292877,1783675228.294603,3.794756,3.252886,0.951331,0.874176,-1.224822,-0.128977
9.303000,1783675228.304719,3.803933,3.241698,0.950513,0.843567,-1.282003,-0.120812
9.315296,1783675228.314882,3.812812,3.229793,0.949763,0.813071,-1.340670,-0.113045
9.328013,1783675228.326495,3.829398,3.204563,0.948521,0.751209,-1.456706,-0.097962
9.338062,1783675228.346834,3.836709,3.191260,0.947838,0.716858,-1.513580,-0.091871
9.351435,1783675228.357045,3.843849,3.177715,0.947354,0.684184,-1.568352,-0.084789
9.364310,1783675228.366684,3.850728,3.163615,0.946980,0.652143,-1.623019,-0.077132
9.376250,1783675228.377000,3.857232,3.148807,0.946626,0.619657,-1.678383,-0.069494
9.388527,1783675228.397496,3.869259,3.117651,0.946175,0.554442,-1.786594,-0.052941
9.398576,1783675228.407552,3.874781,3.101322,0.946084,0.521462,-1.838981,-0.043968
9.410004,1783675228.416475,3.880446,3.082093,0.945968,0.484042,-1.899980,-0.033957
9.420054,1783675228.427032,3.885761,3.062624,0.946090,0.446568,-1.956749,-0.022553
9.434753,1783675228.438846,3.890229,3.044335,0.946307,0.411598,-2.007140,-0.011585
9.446445,1783675228.447498,3.894714,3.023170,0.946604,0.371716,-2.064054,0.001009
9.459478,1783675228.467741,3.901846,2.982917,0.947732,0.297170,-2.163510,0.027435
9.471893,1783675228.481838,3.905083,2.959918,0.948519,0.254286,-2.215021,0.042451
9.481960,1783675228.491835,3.907808,2.937624,0.949370,0.210525,-2.255309,0.056606
9.493698,1783675228.498646,3.907944,2.938406,0.949704,0.212119,-2.249974,0.058765
9.505738,1783675228.513991,3.911582,2.894349,0.951674,0.128787,-2.332097,0.087611
9.519545,1783675228.524793,3.912819,2.871629,0.953074,0.086890,-2.370342,0.104343
9.529725,1783675228.532885,3.912920,2.871695,0.953497,0.088055,-2.369975,0.107956
9.541538,1783675228.542688,3.913747,2.845885,0.955178,0.041321,-2.411799,0.126622
9.551603,1783675228.552653,3.914079,2.822381,0.956933,-0.000785,-2.444676,0.144373
9.562386,1783675228.572708,3.913335,2.769983,0.961254,-0.091901,-2.505851,0.184436
9.573611,1783675228.582794,3.912341,2.745794,0.963452,-0.132294,-2.529196,0.203205
9.585913,1783675228.592681,3.910840,2.719370,0.966019,-0.175208,-2.549193,0.224037
9.595986,1783675228.602687,3.908876,2.692697,0.968902,-0.216876,-2.566587,0.246452
9.606142,1783675228.612787,3.906566,2.666524,0.971764,-0.256339,-2.576390,0.266975
9.615962,1783675228.624771,3.903897,2.640645,0.974991,-0.293895,-2.580843,0.289293
9.627219,1783675228.635837,3.900525,2.612830,0.978908,-0.332532,-2.595166,0.316860
9.637220,1783675228.645816,3.900606,2.613444,0.979280,-0.331320,-2.591150,0.319814
9.649204,1783675228.656440,3.893542,2.562947,0.986418,-0.399268,-2.606570,0.365821
9.660512,1783675228.667488,3.889644,2.538338,0.990516,-0.431197,-2.605974,0.390784
9.674439,1783675228.676685,3.885445,2.513745,0.994791,-0.463023,-2.602692,0.415710
9.684449,1783675228.686738,3.880984,2.489416,0.999331,-0.494448,-2.595364,0.441089
9.696430,1783675228.706734,3.871119,2.440830,1.009076,-0.558742,-2.573524,0.491767
9.706482,1783675228.706734,3.871119,2.440830,1.009076,-0.558742,-2.573524,0.491767
9.717194,1783675228.718576,3.865836,2.417104,1.013993,-0.591405,-2.555568,0.514436
9.731468,1783675228.731956,3.860284,2.393602,1.019383,-0.623299,-2.517703,0.536255
9.743505,1783675228.746651,3.860758,2.395642,1.019684,-0.618864,-2.504962,0.538467
9.753513,1783675228.757042,3.853968,2.369330,1.026217,-0.658054,-2.484332,0.568096
9.763516,1783675228.766853,3.847387,2.345459,1.032400,-0.695135,-2.463037,0.593933
9.776272,1783675228.775775,3.840521,2.322093,1.038805,-0.732468,-2.436605,0.618509
9.788691,1783675228.798719,3.824940,2.273969,1.052750,-0.813764,-2.369598,0.664209
9.801284,1783675228.808387,3.817290,2.252415,1.059266,-0.851484,-2.326296,0.680286
9.814031,1783675228.818243,3.809399,2.231564,1.065828,-0.888495,-2.277835,0.693900
9.826427,1783675228.827961,3.800550,2.209695,1.073011,-0.927642,-2.217483,0.705537
9.836435,1783675228.841760,3.791945,2.189892,1.079970,-0.961827,-2.144135,0.712399
9.847308,1783675228.849635,3.782116,2.168842,1.087508,-1.001608,-2.079946,0.720692
9.859233,1783675228.859697,3.772494,2.149610,1.094699,-1.036169,-2.005166,0.723074
9.871007,1783675228.880507,3.750944,2.111153,1.110316,-1.106428,-1.844629,0.723981
9.882967,1783675228.891533,3.740143,2.093840,1.117872,-1.137178,-1.764679,0.721174
9.896027,1783675228.905521,3.730229,2.078892,1.124909,-1.161686,-1.689617,0.718062
9.910566,1783675228.915530,3.719183,2.063199,1.132327,-1.190376,-1.621688,0.715447
9.922732,1783675228.926527,3.719850,2.063885,1.132441,-1.185097,-1.617590,0.717175
9.934367,1783675228.937851,3.707603,2.047321,1.140422,-1.213102,-1.541903,0.711082
9.945639,1783675228.947825,3.696044,2.032716,1.147591,-1.237826,-1.473273,0.703350
9.958241,1783675228.967874,3.673116,2.006073,1.161226,-1.275907,-1.330679,0.680185
9.970296,1783675228.977636,3.661705,1.993818,1.167806,-1.289938,-1.258779,0.666454
9.982092,1783675228.987642,3.649980,1.982032,1.174301,-1.303456,-1.188206,0.651866
9.991314,1783675228.999544,3.638271,1.970850,1.180656,-1.314110,-1.118447,0.636407
10.001372,1783675229.008656,3.626344,1.960127,1.186937,-1.323772,-1.050438,0.620637
10.011461,1783675229.018629,3.614176,1.949932,1.193083,-1.332816,-0.983829,0.604030
10.023311,1783675229.029863,3.602066,1.940280,1.199069,-1.339092,-0.918870,0.586743
10.038215,1783675229.041715,3.576717,1.922974,1.210399,-1.354425,-0.790273,0.548560
10.050599,1783675229.050623,3.577635,1.922719,1.210437,-1.347303,-0.792900,0.549398
10.061481,1783675229.063634,3.563972,1.914181,1.216276,-1.350986,-0.725085,0.526792
10.073045,1783675229.074002,3.552388,1.906939,1.221246,-1.346279,-0.666564,0.504539
10.084933,1783675229.094682,3.527043,1.893002,1.231376,-1.339395,-0.552463,0.457169
10.098598,1783675229.105033,3.514756,1.886958,1.235971,-1.335339,-0.501976,0.434033
10.112782,1783675229.119299,3.490388,1.876674,1.244216,-1.323252,-0.402549,0.384247
10.122829,1783675229.128583,3.491106,1.876180,1.244270,-1.317892,-0.406727,0.384755
10.136394,1783675229.136012,3.477895,1.871037,1.248470,-1.308709,-0.356510,0.356710
10.146447,1783675229.154876,3.453147,1.862415,1.255681,-1.285278,-0.266676,0.301312
10.160661,1783675229.164872,3.440092,1.858710,1.259021,-1.272919,-0.220677,0.271367
10.171414,1783675229.174669,3.427072,1.855587,1.262018,-1.259915,-0.175039,0.240587
10.182242,1783675229.184692,3.415966,1.853213,1.264319,-1.242842,-0.134228,0.211353
10.194672,1783675229.195876,3.403718,1.850268,1.266811,-1.215918,-0.090381,0.177063
10.206571,1783675229.215709,3.382997,1.846251,1.270444,-1.172279,-0.021052,0.121602
10.218577,1783675229.227024,3.372577,1.844773,1.271943,-1.150966,0.013064,0.094552
10.230583,1783675229.237517,3.362594,1.843252,1.273338,-1.126827,0.043917,0.068871
10.242564,1783675229.248978,3.352293,1.842060,1.274569,-1.104779,0.074465,0.044148
10.254441,1783675229.256665,3.341674,1.841689,1.275412,-1.084956,0.108477,0.019141
10.266577,1783675229.276690,3.320969,1.841375,1.276688,-1.041856,0.171071,-0.026887
10.278657,1783675229.276690,3.320969,1.841375,1.276688,-1.041856,0.171071,-0.026887
10.290596,1783675229.299105,3.309163,1.840319,1.277791,-1.011883,0.196735,-0.047155
10.302261,1783675229.308933,3.299213,1.841344,1.277773,-0.988389,0.229189,-0.068065
10.314173,1783675229.319604,3.289436,1.842198,1.277833,-0.963649,0.257395,-0.085565
10.326166,1783675229.332599,3.279655,1.843253,1.277818,-0.938807,0.284333,-0.100360
10.338057,1783675229.341649,3.269832,1.844700,1.277653,-0.914016,0.311432,-0.112722
10.349860,1783675229.352665,3.259343,1.846942,1.277187,-0.884778,0.343003,-0.124422
10.364920,1783675229.374710,3.240489,1.851716,1.276337,-0.829926,0.395357,-0.136099
10.374976,1783675229.384362,3.231497,1.854749,1.275736,-0.800150,0.421472,-0.139250
10.386161,1783675229.393717,3.222022,1.858483,1.274998,-0.765657,0.449191,-0.141308
10.396644,1783675229.393717,3.222022,1.858483,1.274998,-0.765657,0.449191,-0.141308
10.408511,1783675229.414505,3.205347,1.865754,1.273918,-0.703059,0.491278,-0.140422
10.420410,1783675229.424254,3.197451,1.869797,1.273345,-0.671516,0.510014,-0.140161
10.432346,1783675229.434821,3.189650,1.873988,1.272852,-0.641477,0.526214,-0.139888
10.443181,1783675229.444828,3.182271,1.878426,1.272273,-0.611248,0.541283,-0.141233
10.455101,1783675229.464819,3.168111,1.887715,1.271108,-0.555120,0.566060,-0.147051
10.469591,1783675229.475533,3.161591,1.892711,1.270319,-0.527636,0.578019,-0.152668
10.481108,1783675229.485506,3.155062,1.897598,1.269666,-0.503176,0.587033,-0.157437
10.492162,1783675229.496282,3.148831,1.902769,1.268832,-0.479480,0.596897,-0.163219
10.502179,1783675229.507752,3.142113,1.907888,1.268215,-0.462101,0.603993,-0.166657
10.515113,1783675229.516719,3.135915,1.914076,1.266969,-0.437895,0.616436,-0.173403
10.525565,1783675229.526655,3.129941,1.919795,1.265940,-0.421724,0.626417,-0.178084
10.537468,1783675229.536642,3.124234,1.925763,1.264752,-0.407006,0.637380,-0.183526
10.549235,1783675229.558784,3.112476,1.938274,1.262279,-0.390336,0.658971,-0.194736
10.561080,1783675229.558784,3.112476,1.938274,1.262279,-0.390336,0.658971,-0.194736
10.572999,1783675229.581686,3.100445,1.952049,1.259276,-0.387968,0.683805,-0.209153
10.584922,1783675229.592672,3.094565,1.959335,1.257527,-0.389624,0.697400,-0.216955
10.599429,1783675229.600644,3.088690,1.967403,1.255403,-0.389476,0.712446,-0.225499
10.608883,1783675229.610614,3.082951,1.975022,1.253445,-0.394244,0.726235,-0.231780
10.619317,1783675229.620649,3.076979,1.982837,1.251476,-0.402238,0.739981,-0.236423
10.631243,1783675229.630653,3.071642,1.990484,1.249432,-0.406806,0.752713,-0.240229
10.643069,1783675229.643668,3.065147,1.998802,1.247424,-0.420757,0.767259,-0.242473
10.654957,1783675229.663682,3.052248,2.016668,1.242889,-0.445986,0.799670,-0.246134
10.666824,1783675229.673669,3.046094,2.025413,1.240692,-0.458258,0.816294,-0.246864
10.678237,1783675229.683753,3.039642,2.034516,1.238474,-0.472672,0.834962,-0.247032
10.688497,1783675229.693923,3.033314,2.043725,1.236233,-0.485875,0.854954,-0.246906
10.705215,1783675229.713610,3.020991,2.062625,1.231567,-0.508344,0.900770,-0.249568
10.715455,1783675229.713610,3.020991,2.062625,1.231567,-0.508344,0.900770,-0.249568
10.728397,1783675229.735644,3.008282,2.081971,1.227271,-0.533502,0.951140,-0.253848
10.741530,1783675229.746700,3.001995,2.092070,1.224927,-0.545034,0.980010,-0.260955
10.752506,1783675229.746700,3.001995,2.092070,1.224927,-0.545034,0.980010,-0.260955
10.767594,1783675229.772728,2.988031,2.114518,1.219797,-0.579414,1.051195,-0.279360
10.782032,1783675229.791955,2.979762,2.128297,1.216439,-0.606994,1.100104,-0.296771
10.796571,1783675229.799871,2.973250,2.140070,1.213262,-0.617286,1.139130,-0.317614
10.809329,1783675229.813896,2.964870,2.155039,1.209242,-0.643673,1.194852,-0.340006
10.828271,1783675229.827521,2.957007,2.169660,1.205133,-0.663836,1.248446,-0.363773
10.839992,1783675229.848760,2.940254,2.202494,1.195488,-0.698587,1.364362,-0.421220
10.851295,1783675229.858763,2.932576,2.218094,1.190662,-0.711143,1.417806,-0.450338
10.861353,1783675229.868639,2.924763,2.234751,1.185394,-0.723252,1.475262,-0.479674
10.872577,1783675229.878716,2.917106,2.251663,1.179905,-0.731402,1.532350,-0.508610
10.885270,1783675229.888633,2.909477,2.269214,1.174080,-0.736632,1.591022,-0.537510
10.896440,1783675229.898661,2.902049,2.287355,1.167949,-0.737521,1.650761,-0.565601
10.908042,1783675229.912534,2.894875,2.305924,1.161565,-0.733136,1.710669,-0.592618
10.919896,1783675229.929848,2.881411,2.342816,1.148642,-0.705819,1.820944,-0.643193
10.931799,1783675229.939695,2.875540,2.361910,1.141821,-0.681006,1.874622,-0.667577
10.944250,1783675229.949840,2.869663,2.381385,1.134800,-0.652942,1.927249,-0.693751
10.954963,1783675229.959644,2.864597,2.401027,1.127589,-0.616432,1.976105,-0.720859
10.966577,1783675229.969634,2.860047,2.421337,1.119986,-0.574648,2.024081,-0.751173
10.978225,1783675229.981933,2.855668,2.442082,1.112075,-0.531072,2.069860,-0.785983
10.990230,1783675229.989647,2.851320,2.465313,1.102979,-0.480626,2.117092,-0.829239
11.002122,1783675230.011442,2.845703,2.509002,1.084794,-0.368679,2.186339,-0.921975
11.014312,1783675230.019803,2.846718,2.508609,1.084788,-0.359754,2.182679,-0.919626
11.026063,1783675230.030386,2.844769,2.531834,1.074506,-0.297777,2.214046,-0.973828
11.038122,1783675230.043706,2.843918,2.553847,1.064263,-0.236564,2.243568,-1.026411
11.049994,1783675230.054213,2.842954,2.579176,1.052113,-0.175308,2.279945,-1.089459
11.065022,1783675230.075074,2.842254,2.625763,1.028511,-0.067736,2.339744,-1.207328
11.075221,1783675230.083149,2.842557,2.651037,1.015003,-0.009357,2.366486,-1.270149
11.086976,1783675230.093678,2.843399,2.674271,1.002130,0.045793,2.389218,-1.325824
11.099102,1783675230.103852,2.844945,2.696829,0.989154,0.104720,2.404132,-1.376572
11.110865,1783675230.115493,2.846701,2.719788,0.975644,0.160873,2.419357,-1.427407
11.122502,1783675230.125180,2.848946,2.742515,0.961879,0.217805,2.429583,-1.475231
11.134752,1783675230.144862,2.854539,2.787208,0.933752,0.327556,2.434801,-1.564642
11.144806,1783675230.144862,2.854539,2.787208,0.933752,0.327556,2.434801,-1.564642
11.156535,1783675230.162159,2.857879,2.809016,0.919477,0.380188,2.428518,-1.606282
11.166598,1783675230.171993,2.861780,2.832121,0.903975,0.437233,2.411668,-1.645811
11.176794,1783675230.182735,2.865695,2.854187,0.888849,0.486323,2.398604,-1.686031
11.190137,1783675230.200115,2.865645,2.854153,0.888893,0.486189,2.398148,-1.685417
11.200183,1783675230.200115,2.865645,2.854153,0.888893,0.486189,2.398148,-1.685417
11.211648,1783675230.217722,2.878447,2.910437,0.847818,0.615997,2.418274,-1.814855
11.223324,1783675230.233237,2.889206,2.948982,0.818335,0.710908,2.384078,-1.885157
11.233885,1783675230.233237,2.889206,2.948982,0.818335,0.710908,2.384078,-1.885157
11.245421,1783675230.252854,2.898490,2.974757,0.798382,0.797808,2.283494,-1.883941
11.255488,1783675230.252854,2.898490,2.974757,0.798382,0.797808,2.283494,-1.883941
11.265490,1783675230.266698,2.912839,3.011387,0.767450,0.892772,2.224412,-1.957826
11.275481,1783675230.282703,2.924038,3.026979,0.754697,0.983175,2.029481,-1.885595
11.285476,1783675230.285996,2.931239,3.030697,0.751525,1.033860,1.815811,-1.789938
11.296990,1783675230.299929,2.929934,3.026402,0.755650,1.029603,1.777735,-1.754433
11.307046,1783675230.316152,2.940457,3.031825,0.748380,1.072263,1.489707,-1.679987
11.317127,1783675230.316152,2.940457,3.031825,0.748380,1.072263,1.489707,-1.679987
11.328321,1783675230.335716,2.957481,3.036557,0.730462,1.069150,1.014629,-1.684408
11.339918,1783675230.349560,2.944904,3.019649,0.749322,0.951871,0.866558,-1.585598
11.350053,1783675230.355662,2.946970,3.019393,0.739864,0.873437,0.682842,-1.665506
11.361341,1783675230.366762,2.944622,3.017520,0.742532,0.847402,0.670541,-1.658822
11.371405,1783675230.366762,2.944622,3.017520,0.742532,0.847402,0.670541,-1.658822
11.381397,1783675230.386633,2.937995,3.015622,0.736690,0.668059,0.538759,-1.781605
11.392865,1783675230.399746,2.939419,3.021176,0.714801,0.590758,0.465260,-1.966835
11.404729,1783675230.406641,2.930621,3.026963,0.704286,0.417546,0.523346,-2.145244
11.415681,1783675230.406641,2.930621,3.026963,0.704286,0.417546,0.523346,-2.145244
11.425742,1783675230.433228,2.918438,3.045110,0.686776,0.212399,0.946224,-2.468685
11.436510,1783675230.437226,2.917459,3.072771,0.639453,0.181145,1.190204,-2.805423
11.446559,1783675230.456847,2.916111,2.985966,0.674669,0.138163,-0.011229,-2.466329
11.456561,1783675230.466563,2.914523,2.997186,0.678073,0.118950,0.093509,-2.483805
11.466576,1783675230.466563,2.914523,2.997186,0.678073,0.118950,0.093509,-2.483805
11.476629,1783675230.486652,2.914026,3.051423,0.615028,0.133086,0.404739,-2.647635
11.487574,1783675230.486652,2.914026,3.051423,0.615028,0.133086,0.404739,-2.647635
11.499542,1783675230.507646,2.918344,3.098105,0.587824,0.164067,0.617652,-2.583486
11.509595,1783675230.507646,2.918344,3.098105,0.587824,0.164067,0.617652,-2.583486
11.521347,1783675230.520656,2.922282,3.122156,0.574139,0.176624,0.670042,-2.544053
11.533321,1783675230.540684,2.931554,3.164415,0.547772,0.204959,0.680733,-2.568767
11.545074,1783675230.550629,2.933900,3.173779,0.554992,0.249123,0.709601,-2.554328
11.557009,1783675230.562526,2.941472,3.196537,0.535175,0.367331,0.693515,-2.735475
11.567050,1783675230.570657,2.954563,3.219807,0.484093,0.517338,0.648399,-3.084487
11.579039,1783675230.583581,2.962412,3.232298,0.490373,0.971736,0.836824,-3.272224
11.591063,1783675230.594816,2.999678,3.259553,0.450352,2.614269,2.101525,-3.451540
11.601213,1783675230.604639,3.058734,3.314047,0.423529,3.824130,4.908234,-1.749677
11.611224,1783675230.616652,3.058657,3.340544,0.397166,2.942544,3.115938,-3.451069
11.622200,1783675230.624663,3.004896,3.310527,0.324460,0.303011,1.543432,-3.469586
11.632272,1783675230.634781,3.000100,3.410984,0.422104,0.000000,0.000000,0.000000
11.643363,1783675230.644708,3.003264,3.422345,0.411113,-0.008010,0.004627,-0.018899
11.655207,1783675230.664646,3.009588,3.446682,0.387116,-0.031231,0.033412,-0.075061
11.666617,1783675230.674954,3.012799,3.459801,0.373922,-0.038391,0.055361,-0.115633
11.675265,1783675230.684770,3.015645,3.471961,0.361377,-0.041930,0.081287,-0.167779
11.688556,1783675230.684770,3.015645,3.471961,0.361377,-0.041930,0.081287,-0.167779
11.700909,1783675230.706693,3.021521,3.497765,0.333363,-0.035442,0.152723,-0.319299
11.713244,1783675230.719074,3.025941,3.515604,0.313532,-0.011773,0.213107,-0.438792
11.723409,1783675230.728946,3.028710,3.527790,0.298364,-0.001122,0.260910,-0.547101
11.735637,1783675230.740117,3.032670,3.543439,0.279074,0.024843,0.326337,-0.682131
11.747961,1783675230.748558,3.035710,3.555726,0.262483,0.039617,0.380154,-0.799859
11.759183,1783675230.758704,3.040544,3.573713,0.239386,0.076643,0.468733,-0.965361
11.771444,1783675230.778658,3.052168,3.615275,0.185670,0.168262,0.680808,-1.328103
11.782616,1783675230.788754,3.058914,3.639025,0.155276,0.219722,0.804750,-1.518636
